,Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
969,16666,25,13.0,37.0,55,14.0,12,25.0,2002,22.0,B,B,18,3374,10,620.0,19,13,B
970,8908,22,13.0,38.0,unknown,19.0,10,25.0,1977,0.118537385,B,B,30,6207,19,1183.0,19,22,B
971,6914,93,13.0,14.0,57,18.0,18,25.0,1978,0.050900058,B,B,43,10621,19,30.0,13,23,B
972,5428,12,13.0,40.0,unknown,36.0,23,25.0,1977,0.072157581,B,B,13,629,19,unknown,22,22,A
973,381,19,13.0,41.0,unknown,19.0,21,25.0,1977,0.007122317,B,B,19,264,22,unknown,22,19,B
974,3991,44,19.0,25.0,19,17.0,21,18.0,2004,0.232205084,B,B,24,4860,19,80.0,22,23,B
975,16365,178,13.0,43.0,36,25.0,17,23.0,1976,0.212515361,B,B,19,3293,17,628.0,23,25,B
976,1046,10,23.0,44.0,62,18.0,19,25.0,180,0.150817539,B,B,17,3433,15,2643.0,15,10,B
977,391,19,19.0,22.0,63,18.0,14,25.0,196,0.012338886,B,B,15,5776,19,2078.0,13,15,B
978,9212,121,23.0,10.0,64,25.0,23,23.0,1976,0.212515361,B,B,19,3293,17,628.0,23,25,B
979,3022,83,19.0,13.0,65,25.0,17,25.0,2000,0.0077202819999999,B,B,38,4788,13,unknown,22,15,B
980,9961,23,19.0,24.0,unknown,19.0,23,25.0,1977,0.014072961,B,B,13,475,22,unknown,22,22,B
981,6764,104,13.0,49.0,67,18.0,10,10.0,1007,7.81528e-05,B,B,22,6398,141,1046.0,23,23,B
982,7720,24,19.0,25.0,68,18.0,23,25.0,1981,0.041124634,B,B,10,9515,10,unknown,19,17,B
983,4809,19,13.0,51.0,69,19.0,10,25.0,2016,0.007122317,B,B,19,264,22,unknown,22,19,B
984,8877,55,23.0,52.0,70,17.0,17,25.0,1989,0.041365446,B,B,31,5569,22,unknown,19,15,B
985,7817,81,13.0,53.0,71,10.0,10,10.0,59,0.006076152,B,B,30,5285,22,645.0,18,18,B
986,10614,12,19.0,54.0,unknown,19.0,23,19.0,1977,0.211401214,B,B,25,1892,22,unknown,22,19,B
987,5553,22,23.0,55.0,unknown,19.0,25,19.0,1977,0.118537385,B,B,30,6207,19,1183.0,19,22,B
988,16488,25,19.0,56.0,74,25.0,17,22.0,1988,0.136244425,B,B,21,2370,22,unknown,22,19,B
989,11002,119,13.0,57.0,75,18.0,10,25.0,69,0.033493708,B,B,66,10573,19,1322.0,23,14,B
990,13592,31,23.0,58.0,76,25.0,23,25.0,77,22.0,B,B,23,3684,13,unknown,22,15,B
991,15050,23,23.0,59.0,77,18.0,18,25.0,169,0.118537385,B,B,30,6207,19,1183.0,19,22,B
992,13553,94,13.0,19.0,unknown,22.0,23,24.0,1977,0.282797669,B,B,23,8667,13,unknown,22,18,B
993,9041,12,13.0,36.0,79,10.0,25,24.0,2009,0.051815435,B,B,10,1227,22,unknown,22,22,B
994,5461,155,15.0,62.0,80,18.0,15,18.0,1020,0.042307271,B,B,25,2810,25,4849.0,23,18,B
995,16274,113,19.0,63.0,10,19.0,21,20.0,2014,0.050755569,B,B,24,5469,19,145.0,22,19,B
996,2138,12,19.0,64.0,17,19.0,19,19.0,1977,0.017647053,B,B,13,469,22,unknown,22,22,B
997,6245,23,13.0,65.0,unknown,19.0,14,25.0,1977,0.075778755,B,B,18,1437,23,unknown,22,13,B
998,8245,123,13.0,66.0,18,10.0,13,25.0,156,22.0,B,B,13,11319,22,1145.0,23,10,B
999,6491,18,23.0,67.0,19,19.0,18,19.0,2016,0.243204519,B,B,10,1564,22,540.0,22,22,B
